zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL
2065759452,SOLD,Sold,,659000,791,833,647200,818,1661,,,1,1,"121 Stewart Street UNIT 1301, Seattle, WA 98101",121 Stewart Street UNIT 1301,Seattle,WA,98101,47.610695,-122.34058,,false,04/29/2022,659000,https://photos.zillowstatic.com/fp/b9f393f37411b610376176a0d0b4f3d9-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-1301-Seattle-WA-98101/2065759452_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
2072200419,SOLD,Sold,,665662,791,842,653700,826,1678,,,1,1,"121 Stewart Street UNIT 1101, Seattle, WA 98101",121 Stewart Street UNIT 1101,Seattle,WA,98101,47.610695,-122.34058,,false,04/28/2022,665662,https://photos.zillowstatic.com/fp/761f8f280b531ca6fe459e16c32ecf7e-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-1101-Seattle-WA-98101/2072200419_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
305485569,SOLD,Sold,,825000,1607,513,810100,504,2111,,,2,2,"1920 4th Ave UNIT 1403, Seattle, WA 98101",1920 4th Ave UNIT 1403,Seattle,WA,98101,47.612988,-122.3393,,false,04/26/2022,825000,https://photos.zillowstatic.com/fp/241156ce5c20a4ee34fe25449fe957f4-p_e.jpg,https://www.zillow.com/homedetails/1920-4th-Ave-UNIT-1403-Seattle-WA-98101/305485569_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
337596184,SOLD,Sold,,700000,666,1051,683600,1026,1791,,,1,1,"1808 Minor Avenue UNIT 1907, Seattle, WA 98101",1808 Minor Avenue UNIT 1907,Seattle,WA,98101,47.617115,-122.330734,,false,04/25/2022,700000,https://photos.zillowstatic.com/fp/1e6cbaf89271ddec708b0ef225863c89-p_e.jpg,https://www.zillow.com/homedetails/1808-Minor-Ave-1907-Seattle-WA-98101/337596184_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
49038767,SOLD,Sold,,571500,1050,544,,,2705,,,2,2,"1120 8th Avenue UNIT 1903, Seattle, WA 98101",1120 8th Avenue UNIT 1903,Seattle,WA,98101,47.609287,-122.32926,,false,04/15/2022,571500,https://photos.zillowstatic.com/fp/52fd60890cd0c936796a8470a066d8c5-p_e.jpg,https://www.zillow.com/homedetails/1120-8th-Ave-APT-1903-Seattle-WA-98101/49038767_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
92571519,SOLD,Sold,,829000,910,911,803800,883,2103,,,1,2,"1920 4th Avenue UNIT 1104, Seattle, WA 98101",1920 4th Avenue UNIT 1104,Seattle,WA,98101,47.612988,-122.3393,,false,04/15/2022,829000,https://photos.zillowstatic.com/fp/3941183efdf07343ffba6f7c37fdbe93-p_e.jpg,https://www.zillow.com/homedetails/1920-4th-Ave-UNIT-1104-Seattle-WA-98101/92571519_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
2065551826,SOLD,Sold,,454000,569,798,444900,782,1144,,,0,1,"121 Stewart Street UNIT 1206, Seattle, WA 98101",121 Stewart Street UNIT 1206,Seattle,WA,98101,47.610695,-122.34058,,false,04/15/2022,454000,https://photos.zillowstatic.com/fp/b9f393f37411b610376176a0d0b4f3d9-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-1206-Seattle-WA-98101/2065551826_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
80120563,SOLD,Sold,,990000,1316,752,964200,733,2511,,,2,2,"819 Virginia St. UNIT 2402, Seattle, WA 98101",819 Virginia St. UNIT 2402,Seattle,WA,98101,47.616028,-122.3357,,false,04/12/2022,990000,https://photos.zillowstatic.com/fp/39bd68139808b30022a8abe2a29b5ef1-p_e.jpg,https://www.zillow.com/homedetails/819-Virginia-St-UNIT-2402-Seattle-WA-98101/80120563_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
2065448622,SOLD,Sold,,1329000,1189,1118,1276000,1073,3351,,,2,2,"121 Stewart Street UNIT 2101, Seattle, WA 98101",121 Stewart Street UNIT 2101,Seattle,WA,98101,47.610695,-122.34058,,false,04/12/2022,1329000,https://photos.zillowstatic.com/fp/ad40b8917c0d05364c0af3e5219a38f7-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-2101-Seattle-WA-98101/2065448622_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
68478770,SOLD,Sold,,390100,594,657,382700,644,989,,,1,1,"1323 Boren Avenue UNIT 401, Seattle, WA 98101",1323 Boren Avenue UNIT 401,Seattle,WA,98101,47.61212,-122.328125,,false,04/11/2022,390100,https://photos.zillowstatic.com/fp/b15cc9353fcb9305d034e1912e6c87d6-p_e.jpg,https://www.zillow.com/homedetails/1323-Boren-Ave-APT-401-Seattle-WA-98101/68478770_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
2065664507,SOLD,Sold,,909000,955,952,872400,914,2292,,,1,1,"121 Stewart Street UNIT 2802, Seattle, WA 98101",121 Stewart Street UNIT 2802,Seattle,WA,98101,47.610695,-122.34058,,false,04/08/2022,909000,https://photos.zillowstatic.com/fp/6d11cf49da6e1039d5a287be34c12024-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-2802-Seattle-WA-98101/2065664507_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
2066338844,SOLD,Sold,,1319000,1189,1109,1260800,1060,3326,,,2,2,"121 Stewart Street UNIT 2201, Seattle, WA 98101",121 Stewart Street UNIT 2201,Seattle,WA,98101,47.610695,-122.34058,,false,04/08/2022,1319000,https://photos.zillowstatic.com/fp/bf9eec408d4e9ad503fac333ab03a7f4-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-2201-Seattle-WA-98101/2066338844_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
89134873,SOLD,Sold,,630000,690,913,607600,881,1598,,,1,1,"737 Olive Way UNIT 1909, Seattle, WA 98101",737 Olive Way UNIT 1909,Seattle,WA,98101,47.613564,-122.33405,,false,04/05/2022,630000,https://photos.zillowstatic.com/fp/79196979417795fd300e8ea209981fec-p_e.jpg,https://www.zillow.com/homedetails/737-Olive-Way-APT-1909-Seattle-WA-98101/89134873_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
61767140,SOLD,Sold,,1050000,1291,813,1013100,785,2663,,,2,2,"1420 Terry Avenue UNIT 2602, Seattle, WA 98101",1420 Terry Avenue UNIT 2602,Seattle,WA,98101,47.612644,-122.32923,,false,04/04/2022,1050000,https://photos.zillowstatic.com/fp/93f914586faa1ecbf528e2ce6cb9704f-p_e.jpg,https://www.zillow.com/homedetails/1420-Terry-Ave-UNIT-2602-Seattle-WA-98101/61767140_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
305507399,SOLD,Sold,,720000,743,969,691100,930,1843,,,1,1,"1321 Seneca St, Seattle, WA 98101",1321 Seneca St,Seattle,WA,98101,47.611786,-122.324,,false,04/04/2022,720000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.611785888671875,-122.3239974975586&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=cA-s1vBHNIL7kRtJs_0QWlNpmZM=",https://www.zillow.com/homedetails/1321-Seneca-St-Seattle-WA-98101/305507399_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
2087860574,SOLD,Sold,,720000,743,969,685200,922,1815,,,1,1,"1321 Seneca St APT 1206, Seattle, WA 98101",1321 Seneca St APT 1206,Seattle,WA,98101,47.61166,-122.32391,,false,04/04/2022,720000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.61166000366211,-122.32391357421875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=vcNl4cDCq2IN7wxijBft4XrWceU=",https://www.zillow.com/homedetails/1321-Seneca-St-APT-1206-Seattle-WA-98101/2087860574_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
49090540,SOLD,Sold,,370000,668,554,363800,545,938,,,1,1,"1300 University Street UNIT 3B, Seattle, WA 98101",1300 University Street UNIT 3B,Seattle,WA,98101,47.61276,-122.32478,,false,04/01/2022,370000,https://photos.zillowstatic.com/fp/f9c2e97238baa53443050abaee029e2b-p_e.jpg,https://www.zillow.com/homedetails/1300-University-St-APT-3B-Seattle-WA-98101/49090540_zpid/,https://www.zillow.com/seattle-wa-98101/sold/9_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D
